Unnamed: 0,name,mapped_data
51098,iowa winnebago county united states,",Winnebago County,Iowa,United States"
51099,iowa webster county united states,",Webster County,Iowa,United States"
51100,iowa lee county united states,",Lee County,Iowa,United States"
51101,iowa lyon county united states,",Lyon County,Iowa,United States"
51102,iowa mills county united states,",Mills County,Iowa,United States"
51103,iowa adair county united states,",Adair County,Iowa,United States"
51104,iowa guthrie county united states,",Guthrie County,Iowa,United States"
51105,iowa fremont county united states,",Fremont County,Iowa,United States"
51106,iowa franklin county united states,",Franklin County,Iowa,United States"
51107,iowa shelby county united states,",Shelby County,Iowa,United States"
51108,iowa o'brien county united states,",O'Brien County,Iowa,United States"
51109,iowa ida county united states,",Ida County,Iowa,United States"
51110,iowa greene county united states,",Greene County,Iowa,United States"
51111,iowa hamilton county united states,",Hamilton County,Iowa,United States"
51112,iowa washington county united states,",Washington County,Iowa,United States"
51113,iowa van buren county united states,",Van Buren County,Iowa,United States"
51114,iowa keokuk county united states,",Keokuk County,Iowa,United States"
51115,iowa marion county united states,",Marion County,Iowa,United States"
51116,iowa calhoun county united states,",Calhoun County,Iowa,United States"
51117,iowa sac county united states,",Sac County,Iowa,United States"
51118,iowa decatur county united states,",Decatur County,Iowa,United States"
51119,iowa pocahontas county united states,",Pocahontas County,Iowa,United States"
51120,iowa delaware county united states,",Delaware County,Iowa,United States"
51121,iowa worth county united states,",Worth County,Iowa,United States"
51122,iowa monona county united states,",Monona County,Iowa,United States"
51123,iowa iowa county united states,",Iowa County,Iowa,United States"
51124,iowa marshall county united states,",Marshall County,Iowa,United States"
51125,iowa ringgold county united states,",Ringgold County,Iowa,United States"
51126,iowa henry county united states,",Henry County,Iowa,United States"
51127,iowa woodbury county united states,",Woodbury County,Iowa,United States"
51128,iowa muscatine county united states,",Muscatine County,Iowa,United States"
51129,iowa chickasaw county united states,",Chickasaw County,Iowa,United States"
51130,iowa mahaska county united states,",Mahaska County,Iowa,United States"
51131,iowa mitchell county united states,",Mitchell County,Iowa,United States"
51132,iowa clarke county united states,",Clarke County,Iowa,United States"
51133,iowa allamakee county united states,",Allamakee County,Iowa,United States"
51134,iowa montgomery county united states,",Montgomery County,Iowa,United States"
51135,iowa osceola county united states,",Osceola County,Iowa,United States"
51136,iowa clay county united states,",Clay County,Iowa,United States"
51137,illinois knox county united states,",Knox County,Illinois,United States"
51138,illinois mercer county united states,",Mercer County,Illinois,United States"
51139,illinois mchenry county united states,",McHenry County,Illinois,United States"
51140,illinois cook county united states,",Cook County,Illinois,United States"
51141,illinois lee county united states,",Lee County,Illinois,United States"
51142,illinois rock island county united states,",Rock Island County,Illinois,United States"
51143,illinois lake county united states,",Lake County,Illinois,United States"
51144,illinois logan county united states,",Logan County,Illinois,United States"
51145,illinois kane county united states,",Kane County,Illinois,United States"
51146,illinois peoria county united states,",Peoria County,Illinois,United States"
51147,illinois will county united states,",Will County,Illinois,United States"
51148,illinois boone county united states,",Boone County,Illinois,United States"
51149,illinois mclean county united states,",McLean County,Illinois,United States"
51150,illinois kendall county united states,",Kendall County,Illinois,United States"
51151,illinois kankakee county united states,",Kankakee County,Illinois,United States"
51152,illinois mcdonough county united states,",McDonough County,Illinois,United States"
51153,illinois ogle county united states,",Ogle County,Illinois,United States"
51154,illinois henry county united states,",Henry County,Illinois,United States"
51155,illinois hancock county united states,",Hancock County,Illinois,United States"
51156,illinois grundy county united states,",Grundy County,Illinois,United States"
51157,illinois livingston county united states,",Livingston County,Illinois,United States"
51158,illinois winnebago county united states,",Winnebago County,Illinois,United States"
