Unnamed: 0,name,mapped_data
51775,new mexico curry county,",Curry County,New Mexico,United States"
51776,new mexico luna county,",Luna County,New Mexico,United States"
51777,new mexico chaves county,",Chaves County,New Mexico,United States"
51778,new mexico sierra county,",Sierra County,New Mexico,United States"
51779,new mexico torrance county,",Torrance County,New Mexico,United States"
51780,new mexico lea county,",Lea County,New Mexico,United States"
51781,new mexico de baca county,",De Baca County,New Mexico,United States"
51782,new mexico cibola county,",Cibola County,New Mexico,United States"
51783,new mexico san miguel county,",San Miguel County,New Mexico,United States"
51784,new mexico quay county,",Quay County,New Mexico,United States"
51785,new mexico hidalgo county,",Hidalgo County,New Mexico,United States"
51786,new mexico los alamos county,",Los Alamos County,New Mexico,United States"
51787,new mexico harding county,",Harding County,New Mexico,United States"
51788,new mexico roosevelt county,",Roosevelt County,New Mexico,United States"
51789,new mexico catron county,",Catron County,New Mexico,United States"
51790,new mexico guadalupe county,",Guadalupe County,New Mexico,United States"
51791,nevada lincoln county,",Lincoln County,Nevada,United States"
51792,nevada clark county,",Clark County,Nevada,United States"
51793,nevada carson city,",Carson City,Nevada,United States"
51794,nevada washoe county,",Washoe County,Nevada,United States"
51795,nevada lyon county,",Lyon County,Nevada,United States"
51796,nevada white pine county,",White Pine County,Nevada,United States"
51797,nevada eureka county,",Eureka County,Nevada,United States"
51798,nevada churchill county,",Churchill County,Nevada,United States"
51799,nevada douglas county,",Douglas County,Nevada,United States"
51800,nevada esmeralda county,",Esmeralda County,Nevada,United States"
51801,nevada mineral county,",Mineral County,Nevada,United States"
51802,nevada nye county,",Nye County,Nevada,United States"
51803,nevada storey county,",Storey County,Nevada,United States"
51804,oklahoma beaver county,",Beaver County,Oklahoma,United States"
51805,oklahoma cimarron county,",Cimarron County,Oklahoma,United States"
51806,oklahoma texas county,",Texas County,Oklahoma,United States"
51807,texas lubbock county,",Lubbock County,Texas,United States"
51808,texas el paso county,",El Paso County,Texas,United States"
51809,texas brewster county,",Brewster County,Texas,United States"
51810,texas potter county,",Potter County,Texas,United States"
51811,texas andrews county,",Andrews County,Texas,United States"
51812,texas stonewall county,",Stonewall County,Texas,United States"
51813,texas reagan county,",Reagan County,Texas,United States"
51814,texas howard county,",Howard County,Texas,United States"
51815,texas lipscomb county,",Lipscomb County,Texas,United States"
51816,texas hutchinson county,",Hutchinson County,Texas,United States"
51817,texas parmer county,",Parmer County,Texas,United States"
51818,texas kinney county,",Kinney County,Texas,United States"
51819,texas terry county,",Terry County,Texas,United States"
51820,texas moore county,",Moore County,Texas,United States"
51821,texas hemphill county,",Hemphill County,Texas,United States"
51822,texas randall county,",Randall County,Texas,United States"
51823,texas hartley county,",Hartley County,Texas,United States"
51824,texas childress county,",Childress County,Texas,United States"
51825,texas val verde county,",Val Verde County,Texas,United States"
51826,texas donley county,",Donley County,Texas,United States"
51827,texas armstrong county,",Armstrong County,Texas,United States"
51828,texas mitchell county,",Mitchell County,Texas,United States"
51829,texas crane county,",Crane County,Texas,United States"
51830,texas crosby county,",Crosby County,Texas,United States"
51831,texas dallam county,",Dallam County,Texas,United States"
51832,texas yoakum county,",Yoakum County,Texas,United States"
51833,texas dickens county,",Dickens County,Texas,United States"
51834,texas castro county,",Castro County,Texas,United States"
51835,texas maverick county,",Maverick County,Texas,United States"
51836,texas lamb county,",Lamb County,Texas,United States"
51837,texas schleicher county,",Schleicher County,Texas,United States"
51838,texas floyd county,",Floyd County,Texas,United States"
51839,texas jeff davis county,",Jeff Davis County,Texas,United States"
51840,texas hudspeth county,",Hudspeth County,Texas,United States"
51841,texas pecos county,",Pecos County,Texas,United States"
51842,texas borden county,",Borden County,Texas,United States"
51843,texas glasscock county,",Glasscock County,Texas,United States"
51844,texas ector county,",Ector County,Texas,United States"
51845,texas tom green county,",Tom Green County,Texas,United States"
51846,texas king county,",King County,Texas,United States"
51847,texas hale county,",Hale County,Texas,United States"
51848,texas fisher county,",Fisher County,Texas,United States"
51849,texas deaf smith county,",Deaf Smith County,Texas,United States"
51850,texas kent county,",Kent County,Texas,United States"
51851,texas winkler county,",Winkler County,Texas,United States"
51852,texas dawson county,",Dawson County,Texas,United States"
51853,texas hockley county,",Hockley County,Texas,United States"
51854,texas presidio county,",Presidio County,Texas,United States"
51855,texas motley county,",Motley County,Texas,United States"
51856,texas upton county,",Upton County,Texas,United States"
51857,texas hall county,",Hall County,Texas,United States"
51858,texas loving county,",Loving County,Texas,United States"
51859,texas irion county,",Irion County,Texas,United States"
51860,texas roberts county,",Roberts County,Texas,United States"
51861,texas midland county,",Midland County,Texas,United States"
51862,texas ward county,",Ward County,Texas,United States"
51863,texas cochran county,",Cochran County,Texas,United States"
51864,texas bailey county,",Bailey County,Texas,United States"
51865,texas crockett county,",Crockett County,Texas,United States"
51866,texas cottle county,",Cottle County,Texas,United States"
51867,texas gray county,",Gray County,Texas,United States"
51868,texas carson county,",Carson County,Texas,United States"
51869,texas reeves county,",Reeves County,Texas,United States"
51870,texas ochiltree county,",Ochiltree County,Texas,United States"
51871,texas garza county,",Garza County,Texas,United States"
51872,texas coke county,",Coke County,Texas,United States"
51873,texas edwards county,",Edwards County,Texas,United States"
51874,texas nolan county,",Nolan County,Texas,United States"
51875,texas terrell county,",Terrell County,Texas,United States"
51876,texas gaines county,",Gaines County,Texas,United States"
51877,texas wheeler county,",Wheeler County,Texas,United States"
51878,texas briscoe county,",Briscoe County,Texas,United States"
51879,texas scurry county,",Scurry County,Texas,United States"
51880,texas sutton county,",Sutton County,Texas,United States"
51881,texas hansford county,",Hansford County,Texas,United States"
51882,texas martin county,",Martin County,Texas,United States"
51883,texas sterling county,",Sterling County,Texas,United States"
51884,texas sherman county,",Sherman County,Texas,United States"
51885,texas lynn county,",Lynn County,Texas,United States"
51886,texas swisher county,",Swisher County,Texas,United States"
51887,texas culberson county,",Culberson County,Texas,United States"
51888,texas oldham county,",Oldham County,Texas,United States"
51889,texas collingsworth county,",Collingsworth County,Texas,United States"
51890,utah sevier county,",Sevier County,Utah,United States"
51891,utah beaver county,",Beaver County,Utah,United States"
51892,utah san juan county,",San Juan County,Utah,United States"
51893,utah carbon county,",Carbon County,Utah,United States"
51894,utah emery county,",Emery County,Utah,United States"
51895,utah iron county,",Iron County,Utah,United States"
51896,utah millard county,",Millard County,Utah,United States"
51897,utah sanpete county,",Sanpete County,Utah,United States"
51898,utah washington county,",Washington County,Utah,United States"
51899,utah utah county,",Utah County,Utah,United States"
51900,utah piute county,",Piute County,Utah,United States"
51901,utah kane county,",Kane County,Utah,United States"
51902,utah wayne county,",Wayne County,Utah,United States"
51903,utah grand county,",Grand County,Utah,United States"
51904,utah garfield county,",Garfield County,Utah,United States"
51905,kansas gray county,",Gray County,Kansas,United States"
51906,colorado yuma county,",Yuma County,Colorado,United States"
51907,idaho kootenai county,",Kootenai County,Idaho,United States"
51908,alaska juneau city and borough,",Juneau City and Borough,Alaska,United States"
51909,north dakota golden valley county,",Golden Valley County,North Dakota,United States"
