Unnamed: 0,name,mapped_data
12040,jefferson davis parish united states,",Jefferson Davis Parish,Louisiana,United States"
12041,concordia parish united states,",Concordia Parish,Louisiana,United States"
12042,lincoln parish united states,",Lincoln Parish,Louisiana,United States"
12043,saint helena parish united states,",Saint Helena Parish,Louisiana,United States"
12044,catahoula parish united states,",Catahoula Parish,Louisiana,United States"
12045,claiborne parish united states,",Claiborne Parish,Louisiana,United States"
12046,la salle parish united states,",La Salle Parish,Louisiana,United States"
12047,jackson parish united states,",Jackson Parish,Louisiana,United States"
12048,allen parish united states,",Allen Parish,Louisiana,United States"
12049,vernon parish united states,",Vernon Parish,Louisiana,United States"
12050,pointe coupee parish united states,",Pointe Coupee Parish,Louisiana,United States"
12051,de soto parish united states,",De Soto Parish,Louisiana,United States"
12052,sabine parish united states,",Sabine Parish,Louisiana,United States"
12053,orleans parish united states,",Orleans Parish,Louisiana,United States"
12054,tensas parish united states,",Tensas Parish,Louisiana,United States"
12055,west carroll parish united states,",West Carroll Parish,Louisiana,United States"
12056,west feliciana parish united states,",West Feliciana Parish,Louisiana,United States"
12057,madison parish united states,",Madison Parish,Louisiana,United States"
12058,winn parish united states,",Winn Parish,Louisiana,United States"
12059,franklin parish united states,",Franklin Parish,Louisiana,United States"
12060,harford county united states,",Harford County,Maryland,United States"
12061,prince george's county united states,",Prince George's County,Maryland,United States"
12062,frederick county united states,",Frederick County,Maryland,United States"
12063,dorchester county united states,",Dorchester County,Maryland,United States"
12064,baltimore county united states,",Baltimore County,Maryland,United States"
12065,city of baltimore united states,",City of Baltimore,Maryland,United States"
12066,allegany county united states,",Allegany County,Maryland,United States"
12067,charles county united states,",Charles County,Maryland,United States"
12068,worcester county united states,",Worcester County,Maryland,United States"
12069,saint mary's county united states,",Saint Mary's County,Maryland,United States"
12070,queen anne's county united states,",Queen Anne's County,Maryland,United States"
12071,cecil county united states,",Cecil County,Maryland,United States"
12072,calvert county united states,",Calvert County,Maryland,United States"
12073,somerset county united states,",Somerset County,Maryland,United States"
12074,wicomico county united states,",Wicomico County,Maryland,United States"
12075,caroline county united states,",Caroline County,Maryland,United States"
12076,garrett county united states,",Garrett County,Maryland,United States"
12077,bates county united states,",Bates County,Missouri,United States"
12078,stoddard county united states,",Stoddard County,Missouri,United States"
12079,saint louis county united states,",Saint Louis County,Missouri,United States"
12080,ray county united states,",Ray County,Missouri,United States"
12081,oregon county united states,",Oregon County,Missouri,United States"
12082,mcdonald county united states,",McDonald County,Missouri,United States"
12083,maries county united states,",Maries County,Missouri,United States"
12084,saint francois county united states,",Saint Francois County,Missouri,United States"
12085,cooper county united states,",Cooper County,Missouri,United States"
12086,taney county united states,",Taney County,Missouri,United States"
12087,texas county united states,",Texas County,Missouri,United States"
12088,moniteau county united states,",Moniteau County,Missouri,United States"
12089,dunklin county united states,",Dunklin County,Missouri,United States"
12090,cape girardeau county united states,",Cape Girardeau County,Missouri,United States"
12091,pemiscot county united states,",Pemiscot County,Missouri,United States"
12092,barry county united states,",Barry County,Missouri,United States"
12093,reynolds county united states,",Reynolds County,Missouri,United States"
12094,saint charles county united states,",Saint Charles County,Missouri,United States"
12095,andrew county united states,",Andrew County,Missouri,United States"
12096,cedar county united states,",Cedar County,Missouri,United States"
12097,shannon county united states,",Shannon County,Missouri,United States"
12098,callaway county united states,",Callaway County,Missouri,United States"
12099,ozark county united states,",Ozark County,Missouri,United States"
12100,new madrid county united states,",New Madrid County,Missouri,United States"
12101,wright county united states,",Wright County,Missouri,United States"
12102,gasconade county united states,",Gasconade County,Missouri,United States"
12103,hickory county united states,",Hickory County,Missouri,United States"
12104,iron county united states,",Iron County,Missouri,United States"
12105,cole county united states,",Cole County,Missouri,United States"
12106,chariton county united states,",Chariton County,Missouri,United States"
12107,pettis county united states,",Pettis County,Missouri,United States"
12108,laclede county united states,",Laclede County,Missouri,United States"
12109,bollinger county united states,",Bollinger County,Missouri,United States"
12110,audrain county united states,",Audrain County,Missouri,United States"
12111,howell county united states,",Howell County,Missouri,United States"
12112,vernon county united states,",Vernon County,Missouri,United States"
12113,ralls county united states,",Ralls County,Missouri,United States"
12114,holt county united states,",Holt County,Missouri,United States"
